41.678097,140.436318,木古内物産,01392-2-2151,http://kikonai-kankou.net/gurumemap-kikonai-busann005.html
41.676430,140.436110,末廣庵,01392-2-2069,http://tabelog.com/hokkaido/A0105/A010502/1023506/
41.677161,140.435242,スイーツギャラリー 北じま,0139-2-2200,http://kitajima-pan.com/gallery/
41.696612,140.457458,浜焼ヤママル成澤水産,01392-2-1788,http://www.yamamaru-ns.co.jp
41.697929,140.469205,久上工藤商店,01392-2-2312,http://oceanplace.jp/qjo-jin/
41.687775,140.383326,秋山農園,01392-2-5247,http://www.oshima.pref.hokkaido.lg.jp/ss/num/green/12akiyama.html
